Image Name,ID,CTE,Yaw
image_00071.png,72,-0.007878367,0.6551226011178587
image_00072.png,73,0.0022565261,-3.239414722714524
image_00073.png,74,0.017046258,-3.239414722714524
image_00074.png,75,0.017046258,-3.239414722714524
image_00075.png,76,0.017046258,-3.239414722714524
image_00076.png,77,0.017046258,-3.239414722714524
image_00077.png,78,0.017046258,-3.239414722714524
image_00078.png,79,0.0022565261,-2.38725080283968
image_00079.png,80,-0.00018683891,-2.3797383445337106
image_00080.png,81,-0.00018683891,-2.3797383445337106
image_00081.png,82,-0.00018683891,-2.3797383445337106
image_00082.png,83,-0.013126319,-2.0745507218402
image_00083.png,84,-0.020398816,-1.7697591557353909
image_00084.png,85,-0.020398816,-1.7697591557353909
image_00085.png,86,-0.013126319,-2.0745507218402
image_00086.png,87,-0.00018683891,-2.3797383445337106
image_00087.png,88,-0.00018683891,-2.3797383445337106
image_00088.png,89,-0.00018683891,-2.3797383445337106
image_00089.png,90,0.03946065,-2.3797383445337106
image_00090.png,91,0.06432793,-2.3797383445337106
image_00091.png,92,0.09607727,-3.771342846219893
image_00092.png,93,0.09988952,-3.771342846219893
image_00093.png,94,0.09988952,-3.771342846219893
image_00094.png,95,0.09988952,-3.771342846219893
image_00095.png,96,0.09821654,-2.0410616966560946
image_00096.png,97,0.09821654,-2.0410616966560946
image_00097.png,98,0.09988952,-3.771342846219893
image_00098.png,99,0.15975541,-4.003505145114892
image_00099.png,100,0.15975541,-4.003505145114892
image_00100.png,101,0.13376154,-2.0410616966560946
image_00101.png,102,0.09988952,-1.5690028934620766
image_00102.png,103,0.09821654,-1.2574394052080164
image_00103.png,104,0.09607727,-1.00890975098679
image_00104.png,105,0.06432793,-0.7740994831088291
image_00105.png,106,0.04885367,-0.7740994831088291
image_00106.png,107,0.04885367,-0.7740994831088291
image_00107.png,108,0.027594449,1.159962752395101
image_00108.png,109,0.015652804,1.328861356509258
image_00109.png,110,0.015652804,1.328861356509258
image_00110.png,111,0.004094391,1.5937561707896808
image_00111.png,112,-0.002238291,1.5937561707896808
image_00112.png,113,-0.002238291,1.5937561707896808
image_00113.png,114,-0.0037439014,1.5937561707896808
image_00114.png,115,-0.0051376354,1.5937561707896808
image_00115.png,116,-0.0069546825,1.5937561707896808
image_00116.png,117,-0.0069546825,1.5937561707896808
image_00117.png,118,-0.0069546825,1.5358608153847872
image_00118.png,119,-0.0069546825,-0.46318637391909545
image_00119.png,120,-0.0051376354,-0.8928275571256319
image_00120.png,121,-0.0051376354,-0.8928275571256319
image_00121.png,122,-0.0051376354,-0.8928275571256319
image_00122.png,123,0.0017423804,-1.378666425588839
image_00123.png,124,0.020494258,-1.8565084716553883
